name,district,lat,lng,tag
六安土菜馆,奉贤区,30.873576,121.54839,美食;中餐厅
润峰二嫂牛肉汤馆,奉贤区,30.879779,121.547711,美食;小吃快餐店
上海众立餐饮管理有限公司,奉贤区,30.87532,121.547691, 
一品龙虾,奉贤区,30.876918,121.5497,美食;中餐厅
山东现炒现卖瓜子店,奉贤区,30.87921,121.549249,美食;小吃快餐店
大头饭店,奉贤区,30.876713,121.543898,美食;中餐厅
老北京果木炭烤鸭(no.168),奉贤区,30.875717,121.54759,美食;中餐厅
淮南牛肉钱桥(钱桥镇店),奉贤区,30.879587,121.549484,美食;小吃快餐店
盛丰快餐店,奉贤区,30.877186,121.548412,美食;小吃快餐店
老寿州饭店,奉贤区,30.877919,121.558584,美食;中餐厅
福满楼,奉贤区,30.867846,121.5713,美食;中餐厅
冯记饭店(海滨路店),奉贤区,30.865499,121.573777,美食;中餐厅
潮湖大酒店,奉贤区,30.866069,121.574208,美食;中餐厅
阿凯饭店,奉贤区,30.866238,121.577569,美食;中餐厅
重庆鸡公煲(海湾分店),奉贤区,30.865317,121.574301,美食;中餐厅
川湘小炒,奉贤区,30.867754,121.571174,美食;中餐厅
乐佳酒店,奉贤区,30.866566,121.57312, 
格香客(星火店),奉贤区,30.866116,121.572818,美食;中餐厅
无限量自助烤肉火锅(星火店),奉贤区,30.868543,121.571362,美食;中餐厅
大厨私房菜(海农公路店),奉贤区,30.867114,121.571533,美食;中餐厅
珍味小厨(海滨路店),奉贤区,30.866472,121.57674,美食;中餐厅
姐弟饭店,奉贤区,30.868801,121.571022,美食;中餐厅
老店金银加工店,奉贤区,30.866221,121.576479,美食
河南红烧牛肉面,奉贤区,30.866037,121.57664,美食;小吃快餐店
大先生花甲,奉贤区,30.866116,121.572818,美食;小吃快餐店
师明食府,奉贤区,30.872067,121.570596,美食;中餐厅
众月农家小菜,奉贤区,30.867848,121.564797,美食;中餐厅
姐妹川菜馆,奉贤区,30.866567,121.573391,美食;中餐厅
四川风味,奉贤区,30.866775,121.576596,美食;中餐厅
重庆切面店,奉贤区,30.866826,121.576947,美食;小吃快餐店
重庆鸡公煲(星火店),奉贤区,30.86595,121.575565,美食;中餐厅
淮南牛肉汤,奉贤区,30.865419,121.574598,美食;小吃快餐店
老盛隆快餐(民乐路店),奉贤区,30.866955,121.57168,美食;小吃快餐店
川德烧鸡公,奉贤区,30.868356,121.571184,美食;中餐厅
上海市肉牛育种中心,奉贤区,30.87333,121.626772, 
金国酒家,奉贤区,30.869724,121.647963,美食;中餐厅
阿明客饭店,奉贤区,30.872941,121.64749,美食;中餐厅
皖香缘,奉贤区,30.878414,121.697017,美食;中餐厅
森林农家菜,奉贤区,30.865546,121.685738,美食;中餐厅
小木屋大酒楼,奉贤区,30.871363,121.739756,美食;中餐厅
海城大饭店,奉贤区,30.871157,121.738201,美食;中餐厅
安心快餐,奉贤区,30.870475,121.738263,美食;小吃快餐店
文海餐厅,奉贤区,30.871611,121.740884,美食;中餐厅
明星饭店,浦东新区,30.867871,121.810547,美食;中餐厅
时代明珠酒店,浦东新区,30.867769,121.806607, 
豪生酒店-多丽斯西餐厅,浦东新区,30.878043,121.82609,美食;外国餐厅
阿新海鲜加工坊(芦潮港店),浦东新区,30.871099,121.85657,美食;中餐厅
老地方河海鲜农家坊,浦东新区,30.871958,121.856553,美食;中餐厅
上海志明海鲜酒楼,浦东新区,30.861369,121.85614,美食;中餐厅
小鸭小炒海鲜店,浦东新区,30.863597,121.856201,美食;中餐厅
金贝海鲜酒店,浦东新区,30.864638,121.857588,美食;中餐厅
上海月岳海鲜,浦东新区,30.86537,121.857497,美食;中餐厅
水草王,浦东新区,30.862428,121.85637,美食;中餐厅
渔港人家海鲜酒楼,浦东新区,30.872722,121.85658,美食;中餐厅
海港小炒海鲜,浦东新区,30.864535,121.855764,美食;中餐厅
